"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Cwc22",6.04056939940364e-27,-1.41008646291167,0.763,0.977,1.51298141746863e-22,"Cwc22","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Kcnip4",1.00408832236644e-09,0.530525111468267,1,1,2.51494002103123e-05,"Kcnip4","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Prickle2",4.70265959970503e-09,0.537498719548836,0.971,0.959,0.000117787514993812,"Prickle2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Tubb2a",5.85854424755667e-09,1.38651068701552,0.755,0.571,0.000146738957768552,"Tubb2a","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Nd1",1.58182424493586e-08,1.36595311997471,0.748,0.47,0.000396199518629084,"mt-Nd1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Noc2l",2.7970214631885e-08,1.36687139920968,0.576,0.356,0.000700569965884825,"Noc2l","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Co3",5.10799723043658e-08,1.15706753917727,0.827,0.658,0.00127940006630745,"mt-Co3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Opcml",5.19927329728366e-08,0.363642703840759,1,0.973,0.00130226198277064,"Opcml","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Pcsk2",6.72494292090645e-08,0.57128888648286,0.928,0.877,0.00168439645339944,"Pcsk2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Trpm3",1.18742365285674e-07,-1.18996805425476,0.525,0.749,0.00297414002331028,"Trpm3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Chn1",1.54754986622136e-07,0.584660897857732,0.863,0.808,0.00387614814992465,"Chn1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Epha4",2.21154492296371e-07,0.85423972668956,0.748,0.658,0.0055392565685472,"Epha4","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Gm42418",7.26745622090697e-07,-0.327989448632311,1,1,0.0182027975965057,"Gm42418","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Map2",7.35046751784303e-07,-0.468284150838164,0.971,0.995,0.0184107159919414,"Map2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Tubb4b",1.06130818520256e-06,1.75127254092641,0.367,0.155,0.0265825861147686,"Tubb4b","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Cadm2",3.27972439686721e-06,0.553691788927734,0.986,0.991,0.0821472569683331,"Cadm2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Coq9",3.65303560890027e-06,1.77079802948469,0.288,0.114,0.091497582896125,"Coq9","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Slc25a4",3.68790407469183e-06,1.11517869376605,0.518,0.397,0.0923709333588063,"Slc25a4","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Slc8a1",3.70116871806322e-06,-0.351267338076595,0.986,0.995,0.0927031728813294,"Slc8a1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Pdzrn3",3.70680184263233e-06,0.817784096491153,0.54,0.384,0.0928442657524119,"Pdzrn3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Lhfp",4.03875551251722e-06,0.950828269611701,0.525,0.411,0.101158709322019,"Lhfp","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Cytb",4.14980316739839e-06,1.44625221316714,0.547,0.288,0.103940119933827,"mt-Cytb","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Co1",5.28872683720037e-06,1.14260829868777,0.669,0.443,0.132466741091358,"mt-Co1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Co2",1.09536834044244e-05,1.11635641671561,0.734,0.543,0.274356908230619,"mt-Co2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Cacna2d3",1.64870351932494e-05,0.386195299792158,0.957,0.858,0.412950770485317,"Cacna2d3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Celf4",1.99119738996685e-05,-0.441555452044697,0.892,0.941,0.498735210264997,"Celf4","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Srrm2",2.57417153374261e-05,0.582351171297266,0.914,0.849,0.644752744056513,"Srrm2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Atp6",2.60002144484468e-05,0.832372601010253,0.705,0.498,0.651227371290247,"mt-Atp6","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Tcf4",3.19856284139787e-05,0.306775010219656,1,1,0.801144034884924,"Tcf4","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Cox6c",3.31927774176039e-05,1.20379572242993,0.475,0.329,0.831379495978725,"Cox6c","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Negr1",3.57322358207078e-05,-0.714366296643949,0.892,0.954,0.894985310601269,"Negr1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Pabpc1",4.46445405335352e-05,-0.785059136552745,0.453,0.662,1,"Pabpc1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Cadm1",4.79805509735072e-05,-0.243695135509977,1,0.995,1,"Cadm1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Cacnb4",6.65930044275431e-05,0.489487499379134,0.935,0.913,1,"Cacnb4","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Tuba1a",6.71791631252163e-05,0.741342800669938,0.878,0.872,1,"Tuba1a","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Fhit",7.68210661722889e-05,-0.706143635406021,0.439,0.612,1,"Fhit","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Fchsd2",0.00010349165037152,-0.523192232351274,0.676,0.89,1,"Fchsd2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Necab1",0.000109873247099754,0.391032099345822,0.748,0.639,1,"Necab1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Atp5b",0.000122166604347512,0.97530300791014,0.662,0.525,1,"Atp5b","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Asap1",0.000122975103289796,0.409948739128253,0.856,0.781,1,"Asap1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Grm1",0.0001471572982699,-0.604249465047959,0.612,0.799,1,"Grm1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Wwp1",0.000154401309758384,0.362780387971159,0.532,0.639,1,"Wwp1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Nd4",0.000157078777674961,1.25080757824803,0.46,0.274,1,"mt-Nd4","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Pde1a",0.000159044893818436,-0.499431604675959,0.727,0.868,1,"Pde1a","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Rfx3",0.0001614288495284,-0.553551646271533,0.813,0.945,1,"Rfx3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Rbfox3",0.000175750844918909,0.249419949547959,0.827,0.913,1,"Rbfox3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Nell2",0.000177826705226389,0.28774469605363,0.964,0.977,1,"Nell2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Lrp1b",0.000180854232472327,-0.739692378219324,0.561,0.758,1,"Lrp1b","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Npas3",0.000191265472875201,-1.67241977225436,0.403,0.489,1,"Npas3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Mpped2",0.000217798275013113,0.3375118054,0.799,0.68,1,"Mpped2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Pde4a",0.000259119387657683,0.850895321863103,0.475,0.333,1,"Pde4a","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Thrb",0.000274516680288446,0.55446658287156,0.734,0.616,1,"Thrb","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Gm14636",0.000287345948213842,-1.48934829693444,0.137,0.338,1,"Gm14636","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Kcnd3",0.000339086722202672,-0.658435328539754,0.511,0.767,1,"Kcnd3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Cox5a",0.000340286737753037,1.15651511106571,0.403,0.265,1,"Cox5a","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Brinp1",0.000358232156914263,0.333899857733348,0.784,0.785,1,"Brinp1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Cacna1a",0.000361480870925307,0.337779455815781,0.921,0.922,1,"Cacna1a","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Slc24a3",0.000373998663773152,-0.579177304051236,0.676,0.9,1,"Slc24a3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Hexb",0.000375319113880758,-0.982902540567857,0.252,0.502,1,"Hexb","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Fam57b",0.000391034179294499,1.4283526941358,0.374,0.237,1,"Fam57b","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Sorbs2",0.00039394297593486,-0.462507169416821,0.885,0.982,1,"Sorbs2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Slc24a4",0.000399565800485726,-1.70499672443268,0.122,0.292,1,"Slc24a4","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Hspa4",0.000402677250942414,0.718320228708517,0.525,0.379,1,"Hspa4","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Stxbp5l",0.000412137542195965,0.308156218701243,0.971,0.95,1,"Stxbp5l","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Epha3",0.000420371188013705,0.452758443119219,0.849,0.799,1,"Epha3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Mcu",0.000434187967137546,-0.433711143456001,0.799,0.849,1,"Mcu","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Ahsa2",0.000451252480251286,1.068205879872,0.331,0.201,1,"Ahsa2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Fam155a",0.000455603309992139,-0.319672665300168,0.993,0.991,1,"Fam155a","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Epha7",0.000456833881961179,0.475351449570155,0.827,0.84,1,"Epha7","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Celf3",0.000461641280222673,0.348760347643891,0.576,0.457,1,"Celf3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Efr3b",0.000467022020059914,0.585926334164057,0.59,0.543,1,"Efr3b","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Gnb4",0.000470909991176396,-1.07920498253143,0.187,0.365,1,"Gnb4","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Atp2b2",0.000483122903875136,0.385308277405631,0.784,0.836,1,"Atp2b2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Clmp",0.000484107360417055,-0.588433828541943,0.259,0.498,1,"Clmp","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Gm12160",0.00049702383080473,-1.63291244594796,0.115,0.292,1,"Gm12160","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Unc5d",0.000498742120297865,-0.438320347238935,0.899,0.918,1,"Unc5d","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Rapgefl1",0.000518103736146111,0.643252381348113,0.647,0.639,1,"Rapgefl1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
